region_nombre,Fecha,primera_dosis,segunda_dosis,unica_dosis,region,pob_2021,avance_vacunacion,cobertura_vacunacion,avance_porcentual,cobertura_porcentual
Araucanía,2021-03-04,225485.0,20929.0,0.0,9,1019548,225485.0,20929.0,22.12,2.05
Los Lagos,2021-03-04,194476.0,17674.0,0.0,10,897303,194476.0,17674.0,21.67,1.97
Los Ríos,2021-03-04,92178.0,9321.0,0.0,14,407818,92178.0,9321.0,22.6,2.29
Magallanes,2021-03-04,51916.0,6247.0,0.0,12,179949,51916.0,6247.0,28.85,3.47
Tarapacá,2021-03-04,63076.0,4147.0,0.0,1,391165,63076.0,4147.0,16.13,1.06
Valparaíso,2021-03-04,459177.0,35357.0,0.0,5,1979373,459177.0,35357.0,23.2,1.79
Ñuble,2021-03-04,131296.0,19594.0,0.0,16,514508,131296.0,19594.0,25.52,3.81
Biobío,2021-03-04,373166.0,42891.0,0.0,8,1670590,373166.0,42891.0,22.34,2.57
O’Higgins,2021-03-04,213836.0,27662.0,0.0,6,1000959,213836.0,27662.0,21.36,2.76
Maule,2021-03-04,245171.0,24946.0,0.0,7,1143012,245171.0,24946.0,21.45,2.18
Metropolitana,2021-03-04,1465325.0,124030.0,0.0,13,8242459,1465325.0,124030.0,17.78,1.5
Aysén,2021-03-05,26756.0,5830.0,0.0,11,107737,26756.0,5830.0,24.83,5.41
Antofagasta,2021-03-05,106587.0,15426.0,0.0,2,703746,106587.0,15426.0,15.15,2.19
Arica y Parinacota,2021-03-05,49030.0,9231.0,0.0,15,255380,49030.0,9231.0,19.2,3.61
Atacama,2021-03-05,60067.0,19161.0,0.0,3,316737,60067.0,19161.0,18.96,6.05
Coquimbo,2021-03-05,169681.0,21516.0,0.0,4,848079,169681.0,21516.0,20.01,2.54
Araucanía,2021-03-05,232525.0,28659.0,0.0,9,1019548,232525.0,28659.0,22.81,2.81
Los Lagos,2021-03-05,199721.0,25556.0,0.0,10,897303,199721.0,25556.0,22.26,2.85
Los Ríos,2021-03-05,95028.0,13715.0,0.0,14,407818,95028.0,13715.0,23.3,3.36
Magallanes,2021-03-05,53447.0,8475.0,0.0,12,179949,53447.0,8475.0,29.7,4.71
Tarapacá,2021-03-05,65072.0,6415.0,0.0,1,391165,65072.0,6415.0,16.64,1.64
Valparaíso,2021-03-05,477005.0,53931.0,0.0,5,1979373,477005.0,53931.0,24.1,2.72
Ñuble,2021-03-05,133673.0,25433.0,0.0,16,514508,133673.0,25433.0,25.98,4.94
Biobío,2021-03-05,383879.0,58517.0,0.0,8,1670590,383879.0,58517.0,22.98,3.5
O’Higgins,2021-03-05,221770.0,36470.0,0.0,6,1000959,221770.0,36470.0,22.16,3.64
Maule,2021-03-05,251805.0,37645.0,0.0,7,1143012,251805.0,37645.0,22.03,3.29
Metropolitana,2021-03-05,1524305.0,184562.0,0.0,13,8242459,1524305.0,184562.0,18.49,2.24
Aysén,2021-03-06,26761.0,5850.0,0.0,11,107737,26761.0,5850.0,24.84,5.43
Antofagasta,2021-03-06,106594.0,15495.0,0.0,2,703746,106594.0,15495.0,15.15,2.2
Arica y Parinacota,2021-03-06,49096.0,9490.0,0.0,15,255380,49096.0,9490.0,19.22,3.72
Atacama,2021-03-06,60366.0,19584.0,0.0,3,316737,60366.0,19584.0,19.06,6.18
Coquimbo,2021-03-06,169733.0,21535.0,0.0,4,848079,169733.0,21535.0,20.01,2.54
Araucanía,2021-03-06,232936.0,29858.0,0.0,9,1019548,232936.0,29858.0,22.85,2.93
Los Lagos,2021-03-06,200501.0,28447.0,0.0,10,897303,200501.0,28447.0,22.34,3.17
Los Ríos,2021-03-06,95184.0,14223.0,0.0,14,407818,95184.0,14223.0,23.34,3.49
Magallanes,2021-03-06,53456.0,8521.0,0.0,12,179949,53456.0,8521.0,29.71,4.74
Tarapacá,2021-03-06,65182.0,6923.0,0.0,1,391165,65182.0,6923.0,16.66,1.77
Valparaíso,2021-03-06,477307.0,55054.0,0.0,5,1979373,477307.0,55054.0,24.11,2.78
Ñuble,2021-03-06,133752.0,25568.0,0.0,16,514508,133752.0,25568.0,26.0,4.97
Biobío,2021-03-06,384518.0,62403.0,0.0,8,1670590,384518.0,62403.0,23.02,3.74
O’Higgins,2021-03-06,222128.0,37317.0,0.0,6,1000959,222128.0,37317.0,22.19,3.73
Maule,2021-03-06,252464.0,41408.0,0.0,7,1143012,252464.0,41408.0,22.09,3.62
Metropolitana,2021-03-06,1530020.0,192994.0,0.0,13,8242459,1530020.0,192994.0,18.56,2.34
Aysén,2021-03-07,26761.0,5850.0,0.0,11,107737,26761.0,5850.0,24.84,5.43
Antofagasta,2021-03-07,106594.0,15495.0,0.0,2,703746,106594.0,15495.0,15.15,2.2
Arica y Parinacota,2021-03-07,49098.0,9517.0,0.0,15,255380,49098.0,9517.0,19.23,3.73
Atacama,2021-03-07,60366.0,19585.0,0.0,3,316737,60366.0,19585.0,19.06,6.18
Coquimbo,2021-03-07,169733.0,21536.0,0.0,4,848079,169733.0,21536.0,20.01,2.54
Araucanía,2021-03-07,232936.0,29862.0,0.0,9,1019548,232936.0,29862.0,22.85,2.93
Los Lagos,2021-03-07,200612.0,28764.0,0.0,10,897303,200612.0,28764.0,22.36,3.21
Los Ríos,2021-03-07,95219.0,14604.0,0.0,14,407818,95219.0,14604.0,23.35,3.58
Magallanes,2021-03-07,53460.0,8523.0,0.0,12,179949,53460.0,8523.0,29.71,4.74
Tarapacá,2021-03-07,65182.0,6923.0,0.0,1,391165,65182.0,6923.0,16.66,1.77
Valparaíso,2021-03-07,477307.0,55061.0,0.0,5,1979373,477307.0,55061.0,24.11,2.78
Ñuble,2021-03-07,133788.0,25695.0,0.0,16,514508,133788.0,25695.0,26.0,4.99
Biobío,2021-03-07,384734.0,64716.0,0.0,8,1670590,384734.0,64716.0,23.03,3.87
O’Higgins,2021-03-07,222130.0,37344.0,0.0,6,1000959,222130.0,37344.0,22.19,3.73
Maule,2021-03-07,252712.0,43800.0,0.0,7,1143012,252712.0,43800.0,22.11,3.83
Metropolitana,2021-03-07,1530430.0,194289.0,0.0,13,8242459,1530430.0,194289.0,18.57,2.36
Aysén,2021-03-08,27297.0,7048.0,0.0,11,107737,27297.0,7048.0,25.34,6.54
Antofagasta,2021-03-08,110882.0,19043.0,0.0,2,703746,110882.0,19043.0,15.76,2.71
Arica y Parinacota,2021-03-08,50228.0,11812.0,0.0,15,255380,50228.0,11812.0,19.67,4.63
Atacama,2021-03-08,62342.0,23071.0,0.0,3,316737,62342.0,23071.0,19.68,7.28
Coquimbo,2021-03-08,175730.0,28973.0,0.0,4,848079,175730.0,28973.0,20.72,3.42
Araucanía,2021-03-08,240893.0,40697.0,0.0,9,1019548,240893.0,40697.0,23.63,3.99
Los Lagos,2021-03-08,206570.0,40952.0,0.0,10,897303,206570.0,40952.0,23.02,4.56
Los Ríos,2021-03-08,98699.0,19766.0,0.0,14,407818,98699.0,19766.0,24.2,4.85
Magallanes,2021-03-08,54721.0,11648.0,0.0,12,179949,54721.0,11648.0,30.41,6.47
Tarapacá,2021-03-08,67060.0,10153.0,0.0,1,391165,67060.0,10153.0,17.14,2.6
Valparaíso,2021-03-08,493359.0,81865.0,0.0,5,1979373,493359.0,81865.0,24.93,4.14
Ñuble,2021-03-08,138424.0,32924.0,0.0,16,514508,138424.0,32924.0,26.9,6.4
Biobío,2021-03-08,396582.0,87094.0,0.0,8,1670590,396582.0,87094.0,23.74,5.21
O’Higgins,2021-03-08,230277.0,47217.0,0.0,6,1000959,230277.0,47217.0,23.01,4.72
Maule,2021-03-08,261052.0,58231.0,0.0,7,1143012,261052.0,58231.0,22.84,5.09
Metropolitana,2021-03-08,1583490.0,275047.0,0.0,13,8242459,1583490.0,275047.0,19.21,3.34
Aysén,2021-03-09,27891.0,8206.0,0.0,11,107737,27891.0,8206.0,25.89,7.62
Antofagasta,2021-03-09,116073.0,23372.0,0.0,2,703746,116073.0,23372.0,16.49,3.32
Arica y Parinacota,2021-03-09,51248.0,14330.0,0.0,15,255380,51248.0,14330.0,20.07,5.61
Atacama,2021-03-09,64292.0,25506.0,0.0,3,316737,64292.0,25506.0,20.3,8.05
Coquimbo,2021-03-09,181981.0,37540.0,0.0,4,848079,181981.0,37540.0,21.46,4.43
Araucanía,2021-03-09,248722.0,54199.0,0.0,9,1019548,248722.0,54199.0,24.4,5.32
Los Lagos,2021-03-09,213027.0,53232.0,0.0,10,897303,213027.0,53232.0,23.74,5.93
Los Ríos,2021-03-09,102456.0,26512.0,0.0,14,407818,102456.0,26512.0,25.12,6.5
Magallanes,2021-03-09,56020.0,14761.0,0.0,12,179949,56020.0,14761.0,31.13,8.2
Tarapacá,2021-03-09,68786.0,14047.0,0.0,1,391165,68786.0,14047.0,17.58,3.59
Valparaíso,2021-03-09,508792.0,111386.0,0.0,5,1979373,508792.0,111386.0,25.7,5.63
Ñuble,2021-03-09,143468.0,40497.0,0.0,16,514508,143468.0,40497.0,27.88,7.87
Biobío,2021-03-09,409697.0,114569.0,0.0,8,1670590,409697.0,114569.0,24.52,6.86
O’Higgins,2021-03-09,238303.0,56466.0,0.0,6,1000959,238303.0,56466.0,23.81,5.64
Maule,2021-03-09,269945.0,72808.0,0.0,7,1143012,269945.0,72808.0,23.62,6.37
Metropolitana,2021-03-09,1635857.0,365590.0,0.0,13,8242459,1635857.0,365590.0,19.85,4.44
Aysén,2021-03-10,28422.0,9767.0,0.0,11,107737,28422.0,9767.0,26.38,9.07
Antofagasta,2021-03-10,120693.0,28862.0,0.0,2,703746,120693.0,28862.0,17.15,4.1
Arica y Parinacota,2021-03-10,52478.0,17160.0,0.0,15,255380,52478.0,17160.0,20.55,6.72
Atacama,2021-03-10,66140.0,27732.0,0.0,3,316737,66140.0,27732.0,20.88,8.76
Coquimbo,2021-03-10,187681.0,47579.0,0.0,4,848079,187681.0,47579.0,22.13,5.61
Araucanía,2021-03-10,256728.0,68607.0,0.0,9,1019548,256728.0,68607.0,25.18,6.73
Los Lagos,2021-03-10,219141.0,65754.0,0.0,10,897303,219141.0,65754.0,24.42,7.33
Los Ríos,2021-03-10,105742.0,33456.0,0.0,14,407818,105742.0,33456.0,25.93,8.2
Magallanes,2021-03-10,57236.0,19197.0,0.0,12,179949,57236.0,19197.0,31.81,10.67
Tarapacá,2021-03-10,70356.0,18582.0,0.0,1,391165,70356.0,18582.0,17.99,4.75
Valparaíso,2021-03-10,524447.0,143695.0,0.0,5,1979373,524447.0,143695.0,26.5,7.26
Ñuble,2021-03-10,148462.0,49439.0,0.0,16,514508,148462.0,49439.0,28.86,9.61
Biobío,2021-03-10,422302.0,144945.0,0.0,8,1670590,422302.0,144945.0,25.28,8.68
O’Higgins,2021-03-10,246029.0,69377.0,0.0,6,1000959,246029.0,69377.0,24.58,6.93
Maule,2021-03-10,279603.0,88841.0,0.0,7,1143012,279603.0,88841.0,24.46,7.77
Metropolitana,2021-03-10,1686834.0,465526.0,0.0,13,8242459,1686834.0,465526.0,20.47,5.65
Aysén,2021-03-11,29114.0,11079.0,0.0,11,107737,29114.0,11079.0,27.02,10.28
Antofagasta,2021-03-11,126416.0,35197.0,0.0,2,703746,126416.0,35197.0,17.96,5.0
Arica y Parinacota,2021-03-11,54120.0,19906.0,0.0,15,255380,54120.0,19906.0,21.19,7.79
Atacama,2021-03-11,68194.0,29827.0,0.0,3,316737,68194.0,29827.0,21.53,9.42
Coquimbo,2021-03-11,194194.0,56844.0,0.0,4,848079,194194.0,56844.0,22.9,6.7
Araucanía,2021-03-11,266723.0,82415.0,0.0,9,1019548,266723.0,82415.0,26.16,8.08
Los Lagos,2021-03-11,226210.0,77896.0,0.0,10,897303,226210.0,77896.0,25.21,8.68
Los Ríos,2021-03-11,109959.0,40410.0,0.0,14,407818,109959.0,40410.0,26.96,9.91
Magallanes,2021-03-11,58910.0,22730.0,0.0,12,179949,58910.0,22730.0,32.74,12.63
Tarapacá,2021-03-11,72480.0,22663.0,0.0,1,391165,72480.0,22663.0,18.53,5.79
Valparaíso,2021-03-11,545901.0,174149.0,0.0,5,1979373,545901.0,174149.0,27.58,8.8
Ñuble,2021-03-11,154482.0,59363.0,0.0,16,514508,154482.0,59363.0,30.03,11.54
Biobío,2021-03-11,439640.0,173149.0,0.0,8,1670590,439640.0,173149.0,26.32,10.36
O’Higgins,2021-03-11,255916.0,80351.0,0.0,6,1000959,255916.0,80351.0,25.57,8.03
Maule,2021-03-11,290499.0,103706.0,0.0,7,1143012,290499.0,103706.0,25.42,9.07
Metropolitana,2021-03-11,1750922.0,554416.0,0.0,13,8242459,1750922.0,554416.0,21.24,6.73
Aysén,2021-03-12,29697.0,12336.0,0.0,11,107737,29697.0,12336.0,27.56,11.45
Antofagasta,2021-03-12,131620.0,41262.0,0.0,2,703746,131620.0,41262.0,18.7,5.86
Arica y Parinacota,2021-03-12,55457.0,22746.0,0.0,15,255380,55457.0,22746.0,21.72,8.91
Atacama,2021-03-12,70219.0,32273.0,0.0,3,316737,70219.0,32273.0,22.17,10.19
Coquimbo,2021-03-12,199876.0,65420.0,0.0,4,848079,199876.0,65420.0,23.57,7.71
Araucanía,2021-03-12,275905.0,96208.0,0.0,9,1019548,275905.0,96208.0,27.06,9.44
Los Lagos,2021-03-12,232919.0,88785.0,0.0,10,897303,232919.0,88785.0,25.96,9.89
Los Ríos,2021-03-12,113063.0,45622.0,0.0,14,407818,113063.0,45622.0,27.72,11.19
Magallanes,2021-03-12,60163.0,25758.0,0.0,12,179949,60163.0,25758.0,33.43,14.31
Tarapacá,2021-03-12,74635.0,26784.0,0.0,1,391165,74635.0,26784.0,19.08,6.85
Valparaíso,2021-03-12,563669.0,201421.0,0.0,5,1979373,563669.0,201421.0,28.48,10.18
Ñuble,2021-03-12,159614.0,67801.0,0.0,16,514508,159614.0,67801.0,31.02,13.18
Biobío,2021-03-12,454756.0,195023.0,0.0,8,1670590,454756.0,195023.0,27.22,11.67
O’Higgins,2021-03-12,264903.0,91152.0,0.0,6,1000959,264903.0,91152.0,26.46,9.11
Maule,2021-03-12,300507.0,116347.0,0.0,7,1143012,300507.0,116347.0,26.29,10.18
Metropolitana,2021-03-12,1807847.0,638230.0,0.0,13,8242459,1807847.0,638230.0,21.93,7.74
Aysén,2021-03-13,29712.0,12369.0,0.0,11,107737,29712.0,12369.0,27.58,11.48
Antofagasta,2021-03-13,131739.0,41824.0,0.0,2,703746,131739.0,41824.0,18.72,5.94
Arica y Parinacota,2021-03-13,55557.0,22840.0,0.0,15,255380,55557.0,22840.0,21.75,8.94
Atacama,2021-03-13,70323.0,32641.0,0.0,3,316737,70323.0,32641.0,22.2,10.31
Coquimbo,2021-03-13,200083.0,65777.0,0.0,4,848079,200083.0,65777.0,23.59,7.76
Araucanía,2021-03-13,276604.0,98127.0,0.0,9,1019548,276604.0,98127.0,27.13,9.62
Los Lagos,2021-03-13,234397.0,91750.0,0.0,10,897303,234397.0,91750.0,26.12,10.23
Los Ríos,2021-03-13,113214.0,46423.0,0.0,14,407818,113214.0,46423.0,27.76,11.38
Magallanes,2021-03-13,60167.0,25770.0,0.0,12,179949,60167.0,25770.0,33.44,14.32
Tarapacá,2021-03-13,74837.0,26987.0,0.0,1,391165,74837.0,26987.0,19.13,6.9
Valparaíso,2021-03-13,564894.0,202436.0,0.0,5,1979373,564894.0,202436.0,28.54,10.23
Ñuble,2021-03-13,159820.0,68165.0,0.0,16,514508,159820.0,68165.0,31.06,13.25
Biobío,2021-03-13,457969.0,198160.0,0.0,8,1670590,457969.0,198160.0,27.41,11.86
O’Higgins,2021-03-13,265428.0,92244.0,0.0,6,1000959,265428.0,92244.0,26.52,9.22
Maule,2021-03-13,302032.0,117786.0,0.0,7,1143012,302032.0,117786.0,26.42,10.3
Metropolitana,2021-03-13,1822367.0,650024.0,0.0,13,8242459,1822367.0,650024.0,22.11,7.89
Aysén,2021-03-14,29712.0,12376.0,0.0,11,107737,29712.0,12376.0,27.58,11.49
Antofagasta,2021-03-14,131739.0,41824.0,0.0,2,703746,131739.0,41824.0,18.72,5.94
Arica y Parinacota,2021-03-14,55557.0,22840.0,0.0,15,255380,55557.0,22840.0,21.75,8.94
Atacama,2021-03-14,70323.0,32641.0,0.0,3,316737,70323.0,32641.0,22.2,10.31
Coquimbo,2021-03-14,200083.0,65779.0,0.0,4,848079,200083.0,65779.0,23.59,7.76
Araucanía,2021-03-14,276604.0,98135.0,0.0,9,1019548,276604.0,98135.0,27.13,9.63
Los Lagos,2021-03-14,234412.0,91815.0,0.0,10,897303,234412.0,91815.0,26.12,10.23
Los Ríos,2021-03-14,113345.0,46895.0,0.0,14,407818,113345.0,46895.0,27.79,11.5
Magallanes,2021-03-14,60208.0,25777.0,0.0,12,179949,60208.0,25777.0,33.46,14.32
Tarapacá,2021-03-14,74837.0,26987.0,0.0,1,391165,74837.0,26987.0,19.13,6.9
Valparaíso,2021-03-14,564894.0,202448.0,0.0,5,1979373,564894.0,202448.0,28.54,10.23
Ñuble,2021-03-14,160034.0,68408.0,0.0,16,514508,160034.0,68408.0,31.1,13.3
Biobío,2021-03-14,458843.0,199316.0,0.0,8,1670590,458843.0,199316.0,27.47,11.93
O’Higgins,2021-03-14,265432.0,92266.0,0.0,6,1000959,265432.0,92266.0,26.52,9.22
Maule,2021-03-14,302574.0,118442.0,0.0,7,1143012,302574.0,118442.0,26.47,10.36
Metropolitana,2021-03-14,1823294.0,651209.0,0.0,13,8242459,1823294.0,651209.0,22.12,7.9
Aysén,2021-03-15,30458.0,13955.0,0.0,11,107737,30458.0,13955.0,28.27,12.95
Antofagasta,2021-03-15,136789.0,49761.0,0.0,2,703746,136789.0,49761.0,19.44,7.07
Arica y Parinacota,2021-03-15,56824.0,25783.0,0.0,15,255380,56824.0,25783.0,22.25,10.1
Atacama,2021-03-15,72662.0,35120.0,0.0,3,316737,72662.0,35120.0,22.94,11.09
Coquimbo,2021-03-15,206467.0,77835.0,0.0,4,848079,206467.0,77835.0,24.35,9.18
Araucanía,2021-03-15,285612.0,114884.0,0.0,9,1019548,285612.0,114884.0,28.01,11.27
Los Lagos,2021-03-15,241539.0,106071.0,0.0,10,897303,241539.0,106071.0,26.92,11.82
Los Ríos,2021-03-15,116957.0,52774.0,0.0,14,407818,116957.0,52774.0,28.68,12.94
Magallanes,2021-03-15,61666.0,29369.0,0.0,12,179949,61666.0,29369.0,34.27,16.32
Tarapacá,2021-03-15,77122.0,32044.0,0.0,1,391165,77122.0,32044.0,19.72,8.19
Valparaíso,2021-03-15,581315.0,235439.0,0.0,5,1979373,581315.0,235439.0,29.37,11.89
Ñuble,2021-03-15,165907.0,76366.0,0.0,16,514508,165907.0,76366.0,32.25,14.84
Biobío,2021-03-15,473924.0,222286.0,0.0,8,1670590,473924.0,222286.0,28.37,13.31
O’Higgins,2021-03-15,275041.0,107852.0,0.0,6,1000959,275041.0,107852.0,27.48,10.77
Maule,2021-03-15,313570.0,132865.0,0.0,7,1143012,313570.0,132865.0,27.43,11.62
Metropolitana,2021-03-15,1883726.0,757141.0,0.0,13,8242459,1883726.0,757141.0,22.85,9.19
Aysén,2021-03-16,31321.0,15423.0,0.0,11,107737,31321.0,15423.0,29.07,14.32
Antofagasta,2021-03-16,142275.0,56569.0,0.0,2,703746,142275.0,56569.0,20.22,8.04
Arica y Parinacota,2021-03-16,58487.0,28631.0,0.0,15,255380,58487.0,28631.0,22.9,11.21
Atacama,2021-03-16,74974.0,37925.0,0.0,3,316737,74974.0,37925.0,23.67,11.97
Coquimbo,2021-03-16,213134.0,88028.0,0.0,4,848079,213134.0,88028.0,25.13,10.38
Araucanía,2021-03-16,294977.0,130204.0,0.0,9,1019548,294977.0,130204.0,28.93,12.77
Los Lagos,2021-03-16,249688.0,119089.0,0.0,10,897303,249688.0,119089.0,27.83,13.27
Los Ríos,2021-03-16,120836.0,57826.0,0.0,14,407818,120836.0,57826.0,29.63,14.18
Magallanes,2021-03-16,63466.0,32062.0,0.0,12,179949,63466.0,32062.0,35.27,17.82
Tarapacá,2021-03-16,79649.0,37448.0,0.0,1,391165,79649.0,37448.0,20.36,9.57
Valparaíso,2021-03-16,599720.0,267878.0,0.0,5,1979373,599720.0,267878.0,30.3,13.53
Ñuble,2021-03-16,171678.0,83437.0,0.0,16,514508,171678.0,83437.0,33.37,16.22
Biobío,2021-03-16,490011.0,242238.0,0.0,8,1670590,490011.0,242238.0,29.33,14.5
O’Higgins,2021-03-16,284393.0,121551.0,0.0,6,1000959,284393.0,121551.0,28.41,12.14
Maule,2021-03-16,324025.0,146930.0,0.0,7,1143012,324025.0,146930.0,28.35,12.85
Metropolitana,2021-03-16,1947237.0,847861.0,0.0,13,8242459,1947237.0,847861.0,23.62,10.29
Aysén,2021-03-17,32113.0,16847.0,0.0,11,107737,32113.0,16847.0,29.81,15.64
Antofagasta,2021-03-17,148260.0,62591.0,0.0,2,703746,148260.0,62591.0,21.07,8.89
Arica y Parinacota,2021-03-17,60021.0,31323.0,0.0,15,255380,60021.0,31323.0,23.5,12.27
Atacama,2021-03-17,77182.0,40801.0,0.0,3,316737,77182.0,40801.0,24.37,12.88
Coquimbo,2021-03-17,218905.0,97620.0,0.0,4,848079,218905.0,97620.0,25.81,11.51
Araucanía,2021-03-17,303315.0,142022.0,0.0,9,1019548,303315.0,142022.0,29.75,13.93
Los Lagos,2021-03-17,256487.0,128745.0,0.0,10,897303,256487.0,128745.0,28.58,14.35
Los Ríos,2021-03-17,123949.0,62047.0,0.0,14,407818,123949.0,62047.0,30.39,15.21
Magallanes,2021-03-17,64744.0,35168.0,0.0,12,179949,64744.0,35168.0,35.98,19.54
Tarapacá,2021-03-17,81999.0,42316.0,0.0,1,391165,81999.0,42316.0,20.96,10.82
Valparaíso,2021-03-17,616791.0,295129.0,0.0,5,1979373,616791.0,295129.0,31.16,14.91
Ñuble,2021-03-17,176434.0,90103.0,0.0,16,514508,176434.0,90103.0,34.29,17.51
Biobío,2021-03-17,504653.0,259841.0,0.0,8,1670590,504653.0,259841.0,30.21,15.55
O’Higgins,2021-03-17,292632.0,133784.0,0.0,6,1000959,292632.0,133784.0,29.24,13.37
Maule,2021-03-17,333106.0,160162.0,0.0,7,1143012,333106.0,160162.0,29.14,14.01
Metropolitana,2021-03-17,2006066.0,930594.0,0.0,13,8242459,2006066.0,930594.0,24.34,11.29
Aysén,2021-03-18,32899.0,18441.0,0.0,11,107737,32899.0,18441.0,30.54,17.12
Antofagasta,2021-03-18,153452.0,67421.0,0.0,2,703746,153452.0,67421.0,21.81,9.58
Arica y Parinacota,2021-03-18,62175.0,33822.0,0.0,15,255380,62175.0,33822.0,24.35,13.24
Atacama,2021-03-18,79334.0,42644.0,0.0,3,316737,79334.0,42644.0,25.05,13.46
Coquimbo,2021-03-18,224523.0,106646.0,0.0,4,848079,224523.0,106646.0,26.47,12.58
Araucanía,2021-03-18,311100.0,152112.0,0.0,9,1019548,311100.0,152112.0,30.51,14.92
Los Lagos,2021-03-18,263140.0,137432.0,0.0,10,897303,263140.0,137432.0,29.33,15.32
Los Ríos,2021-03-18,126408.0,65698.0,0.0,14,407818,126408.0,65698.0,31.0,16.11
Magallanes,2021-03-18,66163.0,37444.0,0.0,12,179949,66163.0,37444.0,36.77,20.81
Tarapacá,2021-03-18,84368.0,45971.0,0.0,1,391165,84368.0,45971.0,21.57,11.75
Valparaíso,2021-03-18,635092.0,320345.0,0.0,5,1979373,635092.0,320345.0,32.09,16.18
Ñuble,2021-03-18,180696.0,96119.0,0.0,16,514508,180696.0,96119.0,35.12,18.68
Biobío,2021-03-18,518185.0,274879.0,0.0,8,1670590,518185.0,274879.0,31.02,16.45
O’Higgins,2021-03-18,299941.0,143857.0,0.0,6,1000959,299941.0,143857.0,29.97,14.37
Maule,2021-03-18,341885.0,171156.0,0.0,7,1143012,341885.0,171156.0,29.91,14.97
Metropolitana,2021-03-18,2065237.0,1001194.0,0.0,13,8242459,2065237.0,1001194.0,25.06,12.15
Aysén,2021-03-19,33452.0,19745.0,0.0,11,107737,33452.0,19745.0,31.05,18.33
Antofagasta,2021-03-19,158456.0,72056.0,0.0,2,703746,158456.0,72056.0,22.52,10.24
Arica y Parinacota,2021-03-19,63270.0,35964.0,0.0,15,255380,63270.0,35964.0,24.77,14.08
Atacama,2021-03-19,81057.0,43881.0,0.0,3,316737,81057.0,43881.0,25.59,13.85
Coquimbo,2021-03-19,229790.0,114062.0,0.0,4,848079,229790.0,114062.0,27.1,13.45
Araucanía,2021-03-19,318682.0,161657.0,0.0,9,1019548,318682.0,161657.0,31.26,15.86
Los Lagos,2021-03-19,268392.0,144150.0,0.0,10,897303,268392.0,144150.0,29.91,16.06
Los Ríos,2021-03-19,129069.0,68838.0,0.0,14,407818,129069.0,68838.0,31.65,16.88
Magallanes,2021-03-19,67551.0,39308.0,0.0,12,179949,67551.0,39308.0,37.54,21.84
Tarapacá,2021-03-19,86872.0,48659.0,0.0,1,391165,86872.0,48659.0,22.21,12.44
Valparaíso,2021-03-19,651552.0,339429.0,0.0,5,1979373,651552.0,339429.0,32.92,17.15
Ñuble,2021-03-19,184693.0,100764.0,0.0,16,514508,184693.0,100764.0,35.9,19.58
Biobío,2021-03-19,530855.0,285073.0,0.0,8,1670590,530855.0,285073.0,31.78,17.06
O’Higgins,2021-03-19,307062.0,152307.0,0.0,6,1000959,307062.0,152307.0,30.68,15.22
Maule,2021-03-19,350038.0,182434.0,0.0,7,1143012,350038.0,182434.0,30.62,15.96
Metropolitana,2021-03-19,2119595.0,1061573.0,0.0,13,8242459,2119595.0,1061573.0,25.72,12.88
Aysén,2021-03-20,33472.0,19814.0,0.0,11,107737,33472.0,19814.0,31.07,18.39
Antofagasta,2021-03-20,158818.0,72209.0,0.0,2,703746,158818.0,72209.0,22.57,10.26
Arica y Parinacota,2021-03-20,63334.0,36009.0,0.0,15,255380,63334.0,36009.0,24.8,14.1
Atacama,2021-03-20,81058.0,43905.0,0.0,3,316737,81058.0,43905.0,25.59,13.86
Coquimbo,2021-03-20,229892.0,114110.0,0.0,4,848079,229892.0,114110.0,27.11,13.46
Araucanía,2021-03-20,319106.0,161954.0,0.0,9,1019548,319106.0,161954.0,31.3,15.88
Los Lagos,2021-03-20,269319.0,144545.0,0.0,10,897303,269319.0,144545.0,30.01,16.11
Los Ríos,2021-03-20,129202.0,68981.0,0.0,14,407818,129202.0,68981.0,31.68,16.91
Magallanes,2021-03-20,67564.0,39320.0,0.0,12,179949,67564.0,39320.0,37.55,21.85
Tarapacá,2021-03-20,87111.0,48821.0,0.0,1,391165,87111.0,48821.0,22.27,12.48
Valparaíso,2021-03-20,652659.0,340106.0,0.0,5,1979373,652659.0,340106.0,32.97,17.18
Ñuble,2021-03-20,184919.0,100803.0,0.0,16,514508,184919.0,100803.0,35.94,19.59
Biobío,2021-03-20,533524.0,286226.0,0.0,8,1670590,533524.0,286226.0,31.94,17.13
O’Higgins,2021-03-20,307375.0,152659.0,0.0,6,1000959,307375.0,152659.0,30.71,15.25
Maule,2021-03-20,350663.0,182769.0,0.0,7,1143012,350663.0,182769.0,30.68,15.99
Metropolitana,2021-03-20,2135515.0,1068652.0,0.0,13,8242459,2135515.0,1068652.0,25.91,12.97
Aysén,2021-03-21,33472.0,19814.0,0.0,11,107737,33472.0,19814.0,31.07,18.39
Antofagasta,2021-03-21,158862.0,72214.0,0.0,2,703746,158862.0,72214.0,22.57,10.26
Arica y Parinacota,2021-03-21,63334.0,36009.0,0.0,15,255380,63334.0,36009.0,24.8,14.1
Atacama,2021-03-21,81070.0,43910.0,0.0,3,316737,81070.0,43910.0,25.6,13.86
Coquimbo,2021-03-21,229892.0,114113.0,0.0,4,848079,229892.0,114113.0,27.11,13.46
Araucanía,2021-03-21,319106.0,161955.0,0.0,9,1019548,319106.0,161955.0,31.3,15.88
